   1 	     0.6840 
   2 	     1.5197 
   3 	     2.3134 
   4 	     3.0404 
   5 	     3.8555 
   6 	     4.1684 
   7 	     4.2855 
   8 	     4.4024 
   9 	     4.5415 
  10 	     4.6594 
  11 	     4.7974 
  12 	     4.9154 
  13 	     5.0545 
  14 	     5.1714 
  15 	     5.3119 
  16 	     5.4284 
  17 	     5.5456 
  18 	     5.6844 
  19 	     5.8363 
  20 	     5.9414 
  21 	     6.1894 
  22 	     6.3062 
  23 	     6.4675 
  24 	     6.8371 
  25 	     7.2905 
