   1 	     0.8936 
   2 	     1.8164 
   3 	     2.7614 
   4 	     3.6206 
   5 	     4.5212 
   6 	     5.4224 
   7 	     6.2805 
   8 	     7.1378 
   9 	     7.9507 
  10 	     8.7649 
  11 	     9.6667 
  12 	    10.5250 
  13 	    11.4495 
  14 	    12.2855 
  15 	    13.1865 
