   1 	     2.7239 
   2 	     5.3845 
   3 	     8.1604 
   4 	    10.8648 
   5 	    13.5892 
   6 	    16.2900 
   7 	    18.9906 
   8 	    21.7154 
   9 	    24.4256 
  10 	    27.0026 
  11 	    29.8252 
  12 	    32.5023 
  13 	    35.2432 
  14 	    37.9015 
  15 	    40.6597 
  16 	    43.2376 
  17 	    46.0174 
  18 	    48.6845 
  19 	    51.4209 
  20 	    54.1442 
  21 	    56.7857 
  22 	    59.5185 
  23 	    62.2139 
  24 	    64.9408 
  25 	    67.5314 
